assignment_id,partner_id,pricing_plan_id,recommended_pricing_plan_id,effective_date,expiration_date,review_due_date,negotiated_bps,negotiated_per_txn_fee_usd,monthly_minimum_fee_usd,exception_flag,exception_type,approval_status,approved_by_role
A002944,P002944,PLATFORM_ISV,PLATFORM_ISV,2023-01-05,,2025-01-04,48.53,0.0559,999.0,0,None,Not Required,None
A002945,P002945,LAUNCH,LAUNCH,2024-09-27,,2026-09-27,90.79,0.0794,99.0,0,None,Not Required,None
A002946,P002946,GROWTH,GROWTH,2023-05-06,,2025-05-05,74.46,0.0574,499.0,0,None,Not Required,None
A002947,P002947,STRATEGIC,STRATEGIC,2023-07-21,,2024-07-20,5.0,0.0266,4999.0,1,Legacy plan extension,Expired,Pricing Governance
A002948,P002948,LAUNCH,LAUNCH,2025-01-03,,2027-01-03,94.14,0.0836,99.0,0,None,Not Required,None
A002949,P002949,SCALE,SCALE,2023-10-18,,2024-10-17,47.09,0.0371,1999.0,1,High-risk waiver,Expired,Product Director
A002950,P002950,LAUNCH,LAUNCH,2024-01-16,,2026-01-15,90.54,0.0769,99.0,0,None,Not Required,None
A002951,P002951,HIGH_RISK,HIGH_RISK,2025-06-11,,2027-06-11,111.88,0.0999,2999.0,0,None,Not Required,None
A002952,P002952,PLATFORM_ISV,PLATFORM_ISV,2024-12-20,,2026-12-20,53.59,0.0479,999.0,0,None,Not Required,None
A002953,P002953,SCALE,SCALE,2024-09-17,,2026-09-17,47.59,0.0424,1999.0,0,None,Not Required,None
A002954,P002954,PLATFORM_ISV,PLATFORM_ISV,2023-09-24,,2025-09-23,61.69,0.0548,999.0,0,None,Not Required,None
A002955,P002955,PLATFORM_ISV,PLATFORM_ISV,2024-07-08,,2026-07-08,53.85,0.0468,999.0,0,None,Not Required,None
A002956,P002956,GROWTH,GROWTH,2024-06-02,,2026-06-02,67.93,0.0553,499.0,0,None,Not Required,None
A002957,P002957,GROWTH,GROWTH,2024-10-15,,2026-10-15,64.07,0.0582,499.0,0,None,Not Required,None
A002958,P002958,LAUNCH,LAUNCH,2020-01-08,,2022-01-07,84.01,0.0831,99.0,0,None,Not Required,None
A002959,P002959,GROWTH,GROWTH,2024-10-16,,2026-10-16,64.91,0.062,499.0,0,None,Not Required,None
A002960,P002960,LAUNCH,LAUNCH,2025-08-23,,2027-08-23,90.89,0.0801,99.0,0,None,Not Required,None
A002961,P002961,STRATEGIC,STRATEGIC,2025-08-29,,2027-08-29,28.73,0.033,4999.0,0,None,Not Required,None
A002962,P002962,STRATEGIC,SCALE,2020-02-11,,2022-02-10,5.0,0.0317,4999.0,1,Legacy plan extension,Approved,Revenue Management
A002963,P002963,SCALE,SCALE,2024-07-19,,2026-07-19,46.26,0.0359,1999.0,0,None,Not Required,None
A002964,P002964,GROWTH,GROWTH,2024-12-05,,2026-12-05,61.27,0.0655,499.0,0,None,Not Required,None
A002965,P002965,PROMO_GROWTH,SCALE,2023-12-07,,2024-12-06,31.8,0.0305,299.0,1,Discounted bps,Approved,Risk Review
A002966,P002966,GROWTH,GROWTH,2023-10-14,,2025-10-13,63.28,0.0639,499.0,0,None,Not Required,None
A002967,P002967,HIGH_RISK,HIGH_RISK,2023-12-31,,2025-12-30,108.85,0.0985,2999.0,0,None,Not Required,None
A002968,P002968,PLATFORM_ISV,PLATFORM_ISV,2025-02-13,,2027-02-13,53.58,0.0533,999.0,0,None,Not Required,None
A002969,P002969,SCALE,SCALE,2019-07-19,,2021-07-18,51.19,0.0391,1999.0,0,None,Not Required,None
A002970,P002970,LAUNCH,LAUNCH,2025-07-02,,2027-07-02,80.89,0.0813,99.0,0,None,Not Required,None
A002971,P002971,GROWTH,GROWTH,2024-03-07,,2026-03-07,69.54,0.0599,499.0,0,None,Not Required,None
A002972,P002972,PLATFORM_ISV,PLATFORM_ISV,2024-08-13,,2025-02-09,25.11,0.0496,999.0,1,Legacy plan extension,Pending,Revenue Management
A002973,P002973,HIGH_RISK,HIGH_RISK,2023-05-28,,2025-05-27,107.53,0.1043,2999.0,0,None,Not Required,None
A002974,P002974,GROWTH,GROWTH,2024-10-27,,2026-10-27,72.89,0.058,499.0,0,None,Not Required,None
A002975,P002975,PLATFORM_ISV,PLATFORM_ISV,2024-04-03,,2026-04-03,53.26,0.0501,999.0,0,None,Not Required,None
A002976,P002976,SCALE,SCALE,2024-02-29,,2026-02-28,50.49,0.0421,1999.0,0,None,Not Required,None
A002977,P002977,SCALE,SCALE,2023-07-28,,2025-07-27,51.38,0.0452,1999.0,0,None,Not Required,None
A002978,P002978,LAUNCH,LAUNCH,2022-08-21,,2024-08-20,98.61,0.0843,99.0,0,None,Not Required,None
A002979,P002979,LEGACY_ENTERPRISE,GROWTH,2019-01-29,,2021-01-28,15.85,0.0309,0.0,1,Legacy plan extension,Approved,Risk Review
A002980,P002980,HIGH_RISK,HIGH_RISK,2022-07-29,,2024-07-28,109.7,0.099,2999.0,0,None,Not Required,None
A002981,P002981,GROWTH,GROWTH,2025-02-09,,2027-02-09,69.28,0.0536,499.0,0,None,Not Required,None
A002982,P002982,SCALE,SCALE,2024-12-27,,2026-12-27,37.13,0.0371,1999.0,0,None,Not Required,None
A002983,P002983,GROWTH,GROWTH,2023-03-21,,2025-03-20,77.32,0.056,499.0,0,None,Not Required,None
A002984,P002984,LEGACY_ENTERPRISE,SCALE,2018-01-19,,2019-01-19,21.17,0.0266,0.0,1,Volume threshold waiver,Expired,Risk Review
A002985,P002985,LAUNCH,LAUNCH,2025-07-08,,2026-07-08,93.6,0.0742,0.0,1,Waived monthly minimum,Approved,Product Director
A002986,P002986,LAUNCH,LAUNCH,2023-09-27,,2025-09-26,93.96,0.0834,99.0,0,None,Not Required,None
A002987,P002987,PLATFORM_ISV,PLATFORM_ISV,2024-03-07,,2026-03-07,55.04,0.0526,999.0,0,None,Not Required,None
A002988,P002988,LAUNCH,LAUNCH,2023-08-21,,2025-08-20,94.36,0.089,99.0,0,None,Not Required,None
A002989,P002989,LAUNCH,LAUNCH,2024-05-22,,2026-05-22,94.64,0.0803,99.0,0,None,Not Required,None
A002990,P002990,LAUNCH,LAUNCH,2025-04-09,,2027-04-09,85.63,0.0878,99.0,0,None,Not Required,None
A002991,P002991,HIGH_RISK,HIGH_RISK,2025-07-10,,2027-07-10,114.37,0.0985,2999.0,0,None,Not Required,None
A002992,P002992,LAUNCH,LAUNCH,2024-12-30,,2026-12-30,95.66,0.0767,99.0,0,None,Not Required,None
A002993,P002993,PLATFORM_ISV,PLATFORM_ISV,2025-06-08,,2027-06-08,55.13,0.0482,999.0,0,None,Not Required,None
A002994,P002994,PLATFORM_ISV,PLATFORM_ISV,2024-01-19,,2026-01-18,57.25,0.0397,999.0,0,None,Not Required,None
A002995,P002995,SCALE,SCALE,2020-09-06,,2022-09-06,42.33,0.0455,1999.0,0,None,Not Required,None
A002996,P002996,SCALE,SCALE,2025-03-12,,2025-09-08,48.18,0.0429,1999.0,1,High-risk waiver,Approved,Pricing Governance
A002997,P002997,PLATFORM_ISV,PLATFORM_ISV,2023-03-09,,2025-03-08,65.77,0.0488,999.0,0,None,Not Required,None
A002998,P002998,GROWTH,GROWTH,2024-07-15,,2026-07-15,74.69,0.057,499.0,0,None,Not Required,None
A002999,P002999,HIGH_RISK,HIGH_RISK,2018-05-23,,2020-05-22,116.75,0.0967,2999.0,0,None,Not Required,None
A003000,P003000,PLATFORM_ISV,PLATFORM_ISV,2019-11-10,,2021-11-09,52.43,0.0405,999.0,0,None,Not Required,None
A003001,P003001,PLATFORM_ISV,PLATFORM_ISV,2023-04-07,,2025-04-06,57.1,0.0524,999.0,0,None,Not Required,None
A003002,P003002,PLATFORM_ISV,PLATFORM_ISV,2021-11-24,,2023-11-24,51.02,0.0488,999.0,0,None,Not Required,None
A003003,P003003,GROWTH,GROWTH,2024-08-05,,2026-08-05,61.55,0.0551,499.0,0,None,Not Required,None
A003004,P003004,HIGH_RISK,HIGH_RISK,2025-05-29,,2027-05-29,109.9,0.0977,2999.0,0,None,Not Required,None
A003005,P003005,LEGACY_STANDARD,GROWTH,2021-12-24,,2022-06-22,68.34,0.0565,0.0,1,High-risk waiver,Expired,None
A003006,P003006,HIGH_RISK,HIGH_RISK,2025-02-18,,2027-02-18,114.11,0.097,2999.0,0,None,Not Required,None
A003007,P003007,LAUNCH,LAUNCH,2025-04-18,,2027-04-18,85.57,0.0767,99.0,0,None,Not Required,None
A003008,P003008,LAUNCH,LAUNCH,2024-05-12,,2026-05-12,92.26,0.075,99.0,0,None,Not Required,None
A003009,P003009,STRATEGIC,STRATEGIC,2024-06-21,,2026-06-21,25.62,0.0248,4999.0,0,None,Not Required,None
A003010,P003010,HIGH_RISK,HIGH_RISK,2025-07-19,,2027-07-19,103.52,0.0994,2999.0,0,None,Not Required,None
A003011,P003011,HIGH_RISK,HIGH_RISK,2025-07-16,,2026-07-16,102.82,0.0871,2999.0,1,Discounted bps,Approved,Product Director
A003012,P003012,LAUNCH,LAUNCH,2019-04-09,,2021-04-08,90.15,0.0779,99.0,0,None,Not Required,None
A003013,P003013,GROWTH,GROWTH,2019-03-15,,2021-03-14,67.27,0.0617,499.0,0,None,Not Required,None
A003014,P003014,LAUNCH,LAUNCH,2025-03-31,,2027-03-31,86.42,0.0837,99.0,0,None,Not Required,None
A003015,P003015,PROMO_GROWTH,HIGH_RISK,2024-04-13,,2025-04-13,32.45,0.0429,299.0,1,Volume threshold waiver,Approved,Revenue Management
A003016,P003016,HIGH_RISK,HIGH_RISK,2023-08-09,,2025-08-08,115.52,0.1035,2999.0,0,None,Not Required,None
A003017,P003017,PLATFORM_ISV,SCALE,2024-03-27,,2025-03-27,52.11,0.0369,0.0,1,Waived monthly minimum,Approved,Pricing Governance
A003018,P003018,LAUNCH,LAUNCH,2023-11-25,,2025-11-24,83.54,0.0837,99.0,0,None,Not Required,None
A003019,P003019,HIGH_RISK,HIGH_RISK,2025-01-10,,2027-01-10,108.8,0.0967,2999.0,0,None,Not Required,None
A003020,P003020,GROWTH,GROWTH,2025-06-07,,2027-06-07,72.25,0.0562,499.0,0,None,Not Required,None
A003021,P003021,PLATFORM_ISV,PLATFORM_ISV,2025-02-01,,2027-02-01,56.03,0.0515,999.0,0,None,Not Required,None
A003022,P003022,GROWTH,GROWTH,2023-12-08,,2025-12-07,73.81,0.0613,499.0,0,None,Not Required,None
A003023,P003023,SCALE,SCALE,2024-03-13,,2026-03-13,42.33,0.045,1999.0,0,None,Not Required,None
A003024,P003024,GROWTH,GROWTH,2023-10-29,,2025-10-28,73.85,0.0591,499.0,0,None,Not Required,None
A003025,P003025,LAUNCH,LAUNCH,2025-08-12,,2027-08-12,85.76,0.0811,99.0,0,None,Not Required,None
A003026,P003026,LEGACY_ENTERPRISE,PLATFORM_ISV,2022-05-07,,2023-05-07,5.65,0.0303,0.0,1,Legacy plan extension,Approved,Pricing Governance
A003027,P003027,LAUNCH,LAUNCH,2024-01-30,,2026-01-29,98.78,0.0804,99.0,0,None,Not Required,None
A003028,P003028,SCALE,SCALE,2024-02-09,,2026-02-08,43.0,0.0455,1999.0,0,None,Not Required,None
A003029,P003029,SCALE,SCALE,2024-05-04,,2026-05-04,54.04,0.0383,1999.0,0,None,Not Required,None
A003030,P003030,HIGH_RISK,HIGH_RISK,2024-01-25,,2026-01-24,106.15,0.1051,2999.0,0,None,Not Required,None
A003031,P003031,PLATFORM_ISV,PLATFORM_ISV,2025-08-02,,2027-08-02,55.01,0.0511,999.0,0,None,Not Required,None
A003032,P003032,GROWTH,GROWTH,2023-09-16,,2025-09-15,67.7,0.0612,499.0,0,None,Not Required,None
A003033,P003033,LAUNCH,LAUNCH,2018-05-17,,2020-05-16,89.21,0.0823,99.0,0,None,Not Required,None
A003034,P003034,LAUNCH,LAUNCH,2023-04-05,,2025-04-04,94.71,0.0744,99.0,0,None,Not Required,None
A003035,P003035,HIGH_RISK,HIGH_RISK,2025-07-31,,2027-07-31,113.59,0.1009,2999.0,0,None,Not Required,None
A003036,P003036,GROWTH,GROWTH,2023-03-17,,2025-03-16,81.77,0.0594,499.0,0,None,Not Required,None
A003037,P003037,GROWTH,GROWTH,2023-06-20,,2025-06-19,68.03,0.0593,499.0,0,None,Not Required,None
A003038,P003038,PLATFORM_ISV,PLATFORM_ISV,2020-04-20,,2021-04-20,56.87,0.0447,999.0,1,High-risk waiver,Approved,Pricing Governance
A003039,P003039,GROWTH,GROWTH,2020-05-26,,2022-05-26,73.1,0.0632,499.0,0,None,Not Required,None
A003040,P003040,LAUNCH,LAUNCH,2024-08-26,,2026-08-26,91.44,0.0806,99.0,0,None,Not Required,None
A003041,P003041,LAUNCH,LAUNCH,2024-10-16,,2026-10-16,95.57,0.0851,99.0,0,None,Not Required,None
A003042,P003042,LAUNCH,LAUNCH,2025-01-22,,2027-01-22,94.24,0.0754,99.0,0,None,Not Required,None
A003043,P003043,LEGACY_STANDARD,HIGH_RISK,2020-06-27,,2021-06-27,59.25,0.0446,0.0,1,Discounted bps,Approved,Revenue Management
A003044,P003044,LAUNCH,LAUNCH,2025-06-18,,2027-06-18,86.64,0.0735,99.0,0,None,Not Required,None
A003045,P003045,HIGH_RISK,HIGH_RISK,2023-08-07,,2024-02-03,108.99,0.1005,2999.0,1,High-risk waiver,Expired,Pricing Governance
A003046,P003046,LAUNCH,LAUNCH,2019-10-16,,2021-10-15,88.73,0.0808,99.0,0,None,Not Required,None
A003047,P003047,PLATFORM_ISV,PLATFORM_ISV,2024-05-01,,2026-05-01,50.51,0.049,999.0,0,None,Not Required,None
A003048,P003048,PLATFORM_ISV,PLATFORM_ISV,2023-04-14,,2025-04-13,51.15,0.0432,999.0,0,None,Not Required,None
A003049,P003049,HIGH_RISK,HIGH_RISK,2023-11-07,,2025-11-06,109.28,0.1006,2999.0,0,None,Not Required,None
A003050,P003050,GROWTH,GROWTH,2024-07-20,,2026-07-20,75.96,0.063,499.0,0,None,Not Required,None
A003051,P003051,LAUNCH,LAUNCH,2024-10-02,,2026-10-02,85.69,0.082,99.0,0,None,Not Required,None
A003052,P003052,GROWTH,GROWTH,2023-04-06,,2024-04-05,71.79,0.0553,0.0,1,Waived monthly minimum,Expired,Product Director
A003053,P003053,PLATFORM_ISV,PLATFORM_ISV,2024-02-17,,2026-02-16,59.22,0.0526,999.0,0,None,Not Required,None
A003054,P003054,LAUNCH,LAUNCH,2024-01-25,,2026-01-24,88.53,0.0829,99.0,0,None,Not Required,None
A003055,P003055,HIGH_RISK,HIGH_RISK,2023-06-15,,2025-06-14,116.24,0.1015,2999.0,0,None,Not Required,None
A003056,P003056,GROWTH,GROWTH,2024-10-27,,2026-10-27,66.57,0.0544,499.0,0,None,Not Required,None
A003057,P003057,GROWTH,GROWTH,2023-05-12,,2025-05-11,67.07,0.0563,499.0,0,None,Not Required,None
A003058,P003058,PLATFORM_ISV,PLATFORM_ISV,2024-12-27,,2026-12-27,52.94,0.0532,999.0,0,None,Not Required,None
A003059,P003059,LAUNCH,LAUNCH,2024-03-22,,2026-03-22,94.93,0.0706,99.0,0,None,Not Required,None
A003060,P003060,GROWTH,LAUNCH,2024-01-20,,2025-01-19,54.81,0.0568,499.0,1,Discounted bps,Approved,Revenue Management
A003061,P003061,PLATFORM_ISV,PLATFORM_ISV,2025-04-11,,2027-04-11,59.6,0.0454,999.0,0,None,Not Required,None
A003062,P003062,PLATFORM_ISV,PLATFORM_ISV,2024-10-16,,2026-10-16,57.51,0.0546,999.0,0,None,Not Required,None
A003063,P003063,GROWTH,GROWTH,2025-05-20,,2027-05-20,78.23,0.0603,499.0,0,None,Not Required,None
A003064,P003064,PLATFORM_ISV,PLATFORM_ISV,2024-06-22,,2026-06-22,52.69,0.0449,999.0,0,None,Not Required,None
A003065,P003065,GROWTH,GROWTH,2024-09-04,,2026-09-04,68.44,0.0663,499.0,0,None,Not Required,None
A003066,P003066,GROWTH,GROWTH,2023-10-15,,2025-10-14,68.94,0.067,499.0,0,None,Not Required,None
A003067,P003067,HIGH_RISK,HIGH_RISK,2023-11-10,,2025-11-09,110.19,0.0944,2999.0,0,None,Not Required,None
A003068,P003068,LAUNCH,LAUNCH,2024-05-08,,2026-05-08,88.99,0.0793,99.0,0,None,Not Required,None
A003069,P003069,GROWTH,GROWTH,2023-10-16,,2025-10-15,77.8,0.06,499.0,0,None,Not Required,None
A003070,P003070,LEGACY_ENTERPRISE,GROWTH,2018-01-20,,2019-01-20,16.4,0.0271,0.0,1,Volume threshold waiver,Approved,Revenue Management
A003071,P003071,STRATEGIC,STRATEGIC,2024-12-14,,2026-12-14,23.11,0.0268,4999.0,0,None,Not Required,None
A003072,P003072,GROWTH,GROWTH,2025-08-31,,2027-08-31,74.16,0.0574,499.0,0,None,Not Required,None
A003073,P003073,PLATFORM_ISV,PLATFORM_ISV,2025-02-07,,2027-02-07,53.33,0.0465,999.0,0,None,Not Required,None
A003074,P003074,SCALE,SCALE,2025-07-23,,2027-07-23,42.75,0.0402,1999.0,0,None,Not Required,None
A003075,P003075,GROWTH,GROWTH,2024-01-08,,2026-01-07,64.02,0.0632,499.0,0,None,Not Required,None
A003076,P003076,STRATEGIC,STRATEGIC,2024-08-18,,2026-08-18,29.73,0.0227,4999.0,0,None,Not Required,None
A003077,P003077,LAUNCH,LAUNCH,2024-11-24,,2026-11-24,87.66,0.0797,99.0,0,None,Not Required,None
A003078,P003078,LAUNCH,LAUNCH,2024-03-29,,2026-03-29,91.09,0.0835,99.0,0,None,Not Required,None
A003079,P003079,HIGH_RISK,HIGH_RISK,2025-05-19,,2027-05-19,112.14,0.1064,2999.0,0,None,Not Required,None
A003080,P003080,LAUNCH,LAUNCH,2024-04-03,,2026-04-03,88.23,0.0841,99.0,0,None,Not Required,None
A003081,P003081,PLATFORM_ISV,PLATFORM_ISV,2024-07-23,,2026-07-23,52.46,0.0505,999.0,0,None,Not Required,None
A003082,P003082,PLATFORM_ISV,PLATFORM_ISV,2025-07-02,,2027-07-02,57.13,0.0486,999.0,0,None,Not Required,None
A003083,P003083,GROWTH,GROWTH,2025-06-27,,2027-06-27,66.55,0.0593,499.0,0,None,Not Required,None
A003084,P003084,LAUNCH,LAUNCH,2019-08-02,,2021-08-01,87.57,0.0788,99.0,0,None,Not Required,None
A003085,P003085,LAUNCH,LAUNCH,2024-09-14,,2026-09-14,94.62,0.0909,99.0,0,None,Not Required,None
A003086,P003086,LAUNCH,LAUNCH,2025-05-16,,2027-05-16,90.41,0.0718,99.0,0,None,Not Required,None
A003087,P003087,STRATEGIC,STRATEGIC,2018-12-18,,2020-12-17,24.54,0.0233,4999.0,0,None,Not Required,None
A003088,P003088,LEGACY_STANDARD,STRATEGIC,2020-06-29,,2021-06-29,61.65,0.0563,0.0,1,High-risk waiver,Expired,Product Director
A003089,P003089,GROWTH,GROWTH,2023-07-14,,2025-07-13,67.62,0.0547,499.0,0,None,Not Required,None
A003090,P003090,PLATFORM_ISV,PLATFORM_ISV,2024-02-05,,2026-02-04,52.11,0.0501,999.0,0,None,Not Required,None
A003091,P003091,PLATFORM_ISV,SCALE,2023-10-21,,2024-10-20,57.78,0.0466,999.0,1,High-risk waiver,Approved,Pricing Governance
A003092,P003092,SCALE,LAUNCH,2025-06-18,,2027-06-18,19.89,0.0293,1999.0,1,Discounted bps,Approved,Risk Review
A003093,P003093,LEGACY_STANDARD,SCALE,2018-12-13,,2019-12-13,62.46,0.0429,0.0,1,Waived monthly minimum,Pending,Pricing Governance
A003094,P003094,LAUNCH,LAUNCH,2024-07-27,,2026-07-27,90.48,0.084,99.0,0,None,Not Required,None
A003095,P003095,LAUNCH,LAUNCH,2023-08-13,,2025-08-12,88.04,0.0822,99.0,0,None,Not Required,None
A003096,P003096,HIGH_RISK,HIGH_RISK,2025-06-09,,2027-06-09,104.51,0.0975,2999.0,0,None,Not Required,None
A003097,P003097,STRATEGIC,STRATEGIC,2022-07-22,,2024-07-21,25.19,0.0205,4999.0,0,None,Not Required,None
A003098,P003098,LAUNCH,LAUNCH,2025-02-11,,2027-02-11,92.56,0.0834,99.0,0,None,Not Required,None
A003099,P003099,LEGACY_ENTERPRISE,GROWTH,2022-11-03,,2023-11-03,37.42,0.028,0.0,1,High-risk waiver,Expired,Product Director
A003100,P003100,GROWTH,GROWTH,2023-07-03,,2024-07-02,68.43,0.0577,0.0,1,Waived monthly minimum,Pending,Pricing Governance
A003101,P003101,SCALE,SCALE,2023-03-02,,2025-03-01,46.3,0.0432,1999.0,0,None,Not Required,None
A003102,P003102,LAUNCH,LAUNCH,2025-05-13,,2027-05-13,90.65,0.0782,99.0,0,None,Not Required,None
A003103,P003103,LAUNCH,LAUNCH,2022-10-15,,2024-10-14,87.96,0.0772,99.0,0,None,Not Required,None
A003104,P003104,LAUNCH,LAUNCH,2018-10-11,,2020-10-10,87.66,0.0856,99.0,0,None,Not Required,None
A003105,P003105,LAUNCH,LAUNCH,2023-08-12,,2025-08-11,92.8,0.0783,99.0,0,None,Not Required,None
A003106,P003106,PLATFORM_ISV,PLATFORM_ISV,2023-03-06,,2025-03-05,54.71,0.0442,999.0,0,None,Not Required,None
A003107,P003107,STRATEGIC,STRATEGIC,2024-07-18,,2026-07-18,19.58,0.0242,4999.0,0,None,Not Required,None
A003108,P003108,SCALE,SCALE,2025-02-22,,2025-08-21,24.48,0.0392,1999.0,1,Discounted bps,Approved,Pricing Governance
A003109,P003109,LEGACY_ENTERPRISE,PLATFORM_ISV,2022-01-16,,2023-01-16,7.02,0.0348,0.0,1,Volume threshold waiver,Approved,Revenue Management
A003110,P003110,HIGH_RISK,HIGH_RISK,2023-06-20,,2024-06-19,82.85,0.1053,2999.0,1,Legacy plan extension,Approved,Product Director
A003111,P003111,STRATEGIC,STRATEGIC,2025-07-22,,2026-07-22,29.0,0.0231,4999.0,1,High-risk waiver,Expired,Risk Review
A003112,P003112,STRATEGIC,STRATEGIC,2024-09-17,,2026-09-17,27.75,0.0248,4999.0,0,None,Not Required,None
A003113,P003113,SCALE,SCALE,2023-11-16,,2025-11-15,36.21,0.0387,1999.0,0,None,Not Required,None
A003114,P003114,SCALE,SCALE,2023-08-19,,2025-08-18,47.3,0.0522,1999.0,0,None,Not Required,None
A003115,P003115,PLATFORM_ISV,PLATFORM_ISV,2024-10-23,,2026-10-23,60.95,0.0438,999.0,0,None,Not Required,None
A003116,P003116,GROWTH,LAUNCH,2024-04-26,,2024-10-23,47.43,0.0617,499.0,1,Discounted bps,Approved,Pricing Governance
A003117,P003117,GROWTH,GROWTH,2025-03-06,,2027-03-06,75.02,0.0575,499.0,0,None,Not Required,None
A003118,P003118,PLATFORM_ISV,PLATFORM_ISV,2023-12-18,,2025-12-17,39.46,0.0462,999.0,0,None,Not Required,None
A003119,P003119,PROMO_GROWTH,SCALE,2023-03-10,,2023-09-06,10.92,0.0348,299.0,1,Discounted bps,Approved,Product Director
A003120,P003120,HIGH_RISK,HIGH_RISK,2023-03-21,,2025-03-20,106.46,0.0965,2999.0,0,None,Not Required,None
A003121,P003121,GROWTH,STRATEGIC,2023-07-03,,2024-07-02,46.83,0.061,499.0,1,Volume threshold waiver,Approved,Revenue Management
A003122,P003122,LEGACY_STANDARD,PLATFORM_ISV,2022-12-20,,2023-06-18,61.97,0.0545,0.0,1,Waived monthly minimum,Approved,Revenue Management
A003123,P003123,PLATFORM_ISV,PLATFORM_ISV,2023-10-11,,2025-10-10,56.86,0.0504,999.0,0,None,Not Required,None
A003124,P003124,SCALE,HIGH_RISK,2021-03-16,,2021-09-12,40.97,0.027,1999.0,1,Discounted bps,Pending,Risk Review
A003125,P003125,PLATFORM_ISV,PLATFORM_ISV,2018-08-26,,2020-08-25,57.92,0.047,999.0,0,None,Not Required,None
A003126,P003126,HIGH_RISK,HIGH_RISK,2019-09-25,,2021-09-24,109.2,0.1025,2999.0,0,None,Not Required,None
A003127,P003127,LAUNCH,LAUNCH,2024-12-10,,2026-12-10,94.51,0.0815,99.0,0,None,Not Required,None
A003128,P003128,HIGH_RISK,HIGH_RISK,2023-06-14,,2025-06-13,106.1,0.095,2999.0,0,None,Not Required,None
A003129,P003129,LAUNCH,LAUNCH,2024-12-20,,2026-12-20,86.7,0.0836,99.0,0,None,Not Required,None
A003130,P003130,STRATEGIC,STRATEGIC,2025-01-07,,2027-01-07,17.88,0.0207,4999.0,0,None,Not Required,None
A003131,P003131,GROWTH,GROWTH,2024-09-26,,2026-09-26,68.18,0.0638,499.0,0,None,Not Required,None
A003132,P003132,GROWTH,LAUNCH,2023-03-30,,2023-09-26,51.72,0.0565,499.0,1,Legacy plan extension,Pending,Revenue Management
A003133,P003133,PLATFORM_ISV,PLATFORM_ISV,2025-07-17,,2027-07-17,47.13,0.0508,999.0,0,None,Not Required,None
A003134,P003134,PLATFORM_ISV,PLATFORM_ISV,2024-09-05,,2026-09-05,57.38,0.0542,999.0,0,None,Not Required,None
A003135,P003135,LAUNCH,LAUNCH,2023-12-07,,2025-12-06,93.76,0.0787,99.0,0,None,Not Required,None
A003136,P003136,LAUNCH,LAUNCH,2023-03-14,,2025-03-13,90.67,0.0786,99.0,0,None,Not Required,None
A003137,P003137,LEGACY_STANDARD,LAUNCH,2018-09-06,,2019-09-06,50.3,0.0543,0.0,1,Volume threshold waiver,Approved,Risk Review
A003138,P003138,HIGH_RISK,HIGH_RISK,2025-05-27,,2027-05-27,111.79,0.1,2999.0,0,None,Not Required,None
A003139,P003139,SCALE,SCALE,2024-06-09,,2026-06-09,47.16,0.0377,1999.0,0,None,Not Required,None
A003140,P003140,STRATEGIC,STRATEGIC,2025-05-26,,2027-05-26,22.96,0.0261,4999.0,0,None,Not Required,None
A003141,P003141,SCALE,SCALE,2025-02-14,,2027-02-14,42.78,0.0375,1999.0,0,None,Not Required,None
A003142,P003142,PLATFORM_ISV,PLATFORM_ISV,2023-10-25,,2025-10-24,54.79,0.0521,999.0,0,None,Not Required,None
A003143,P003143,SCALE,GROWTH,2024-10-31,,2025-10-31,29.49,0.0404,1999.0,1,Legacy plan extension,Approved,Pricing Governance
A003144,P003144,GROWTH,GROWTH,2025-08-18,,2027-08-18,69.87,0.0638,499.0,0,None,Not Required,None
A003145,P003145,LAUNCH,LAUNCH,2023-05-11,,2025-05-10,84.51,0.0741,99.0,0,None,Not Required,None
A003146,P003146,PROMO_GROWTH,PLATFORM_ISV,2024-09-03,,2025-03-02,28.11,0.0383,299.0,1,Volume threshold waiver,Approved,Revenue Management
A003147,P003147,PLATFORM_ISV,PLATFORM_ISV,2020-11-09,,2022-11-09,56.77,0.0484,999.0,0,None,Not Required,None
A003148,P003148,LAUNCH,LAUNCH,2023-08-27,,2025-08-26,91.12,0.0853,99.0,0,None,Not Required,None
A003149,P003149,LEGACY_ENTERPRISE,GROWTH,2018-10-15,,2019-04-13,18.13,0.0364,0.0,1,Legacy plan extension,Approved,Risk Review
A003150,P003150,STRATEGIC,STRATEGIC,2024-09-02,,2026-09-02,25.45,0.0215,4999.0,0,None,Not Required,None
A003151,P003151,HIGH_RISK,HIGH_RISK,2024-02-14,,2026-02-13,118.9,0.1027,2999.0,0,None,Not Required,None
A003152,P003152,SCALE,SCALE,2025-05-18,,2027-05-18,52.66,0.0448,1999.0,0,None,Not Required,None
A003153,P003153,LEGACY_STANDARD,GROWTH,2018-07-18,,2019-01-14,57.99,0.0503,0.0,1,Volume threshold waiver,Approved,Pricing Governance
A003154,P003154,HIGH_RISK,HIGH_RISK,2023-02-07,,2025-02-06,110.61,0.1016,2999.0,0,None,Not Required,None
A003155,P003155,SCALE,SCALE,2024-09-27,,2026-09-27,46.29,0.0377,1999.0,0,None,Not Required,None
A003156,P003156,PLATFORM_ISV,PLATFORM_ISV,2025-02-02,,2025-08-01,27.42,0.0357,999.0,1,Discounted bps,Approved,Pricing Governance
